latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
-22.422479;-44.916127;2005.4;-0.2;0.85;1078.885714;18883.11;19;0;-0.2
-22.422476;-44.916123;2005.4;0;0.53;1078.885714;18883.64;19;0;0
-22.422469;-44.916113;2006;0.6;1.29;1079.485714;18884.93;19;0.6;0
-22.422471;-44.916109;2006.4;0.4;0.47;1079.885714;18885.4;19;0.4;0
-22.422477;-44.916108;2007;0.6;0.68;1080.485714;18886.08;19;0.6;0
-22.422483;-44.916096;2007.8;0.8;1.4;1081.285714;18887.48;19;0.8;0
-22.422477;-44.916082;2008;0.2;1.59;1081.485714;18889.07;19;0.2;0
-22.422476;-44.916075;2008.6;0.6;0.73;1082.085714;18889.8;19;0.6;0
-22.422477;-44.916074;2009.2;0.6;0.15;1082.685714;18889.95;19;0.6;0
-22.422474;-44.916075;2010.4;1.2;0.35;1083.885714;18890.3;19;1.2;0
-22.422474;-44.916073;2010.4;0;0.21;1083.885714;18890.51;19;0;0
-22.422466;-44.916066;2010.4;0;1.14;1083.885714;18891.65;19;0;0
-22.422467;-44.916066;2009.2;-1.2;0.11;1082.685714;18891.76;19;0;-1.2
-22.42247;-44.916067;2009.4;0.2;0.35;1082.885714;18892.11;19;0.2;0
-22.422464;-44.916058;2010.4;1;1.14;1083.885714;18893.25;19;1;0
-22.422465;-44.916051;2011.4;1;0.73;1084.885714;18893.98;19;1;0
-22.422463;-44.916051;2012;0.6;0.22;1085.485714;18894.2;19;0.6;0
-22.422448;-44.916039;2011.4;-0.6;2.07;1084.885714;18896.27;19;0;-0.6
-22.422447;-44.916037;2011.4;0;0.23;1084.885714;18896.5;19;0;0
-22.42244;-44.916023;2012.4;1;1.64;1085.885714;18898.14;19;1;0
-22.422442;-44.916018;2013.4;1;0.56;1086.885714;18898.7;19;1;0
-22.422442;-44.916021;2013.6;0.2;0.31;1087.085714;18899.01;19;0.2;0
-22.422442;-44.916015;2013.6;0;0.62;1087.085714;18899.63;19;0;0
-22.422441;-44.916013;2013.8;0.2;0.23;1087.285714;18899.86;19;0.2;0
-22.422434;-44.916004;2014.4;0.6;1.21;1087.885714;18901.07;19;0.6;0
-22.422432;-44.916002;2014.6;0.2;0.3;1088.085714;18901.37;19;0.2;0
-22.422424;-44.915985;2015.6;1;1.96;1089.085714;18903.33;19;1;0
-22.422423;-44.915984;2016;0.4;0.15;1089.485714;18903.48;19;0.4;0
-22.422421;-44.915979;2016.6;0.6;0.56;1090.085714;18904.04;19;0.6;0
-22.422426;-44.915979;2016;-0.6;0.56;1089.485714;18904.6;19;0;-0.6
-22.422422;-44.915975;2015.6;-0.4;0.61;1089.085714;18905.21;19;0;-0.4
-22.422418;-44.915971;2016.2;0.6;0.61;1089.685714;18905.82;19;0.6;0
-22.422414;-44.915968;2016.6;0.4;0.54;1090.085714;18906.36;19;0.4;0
-22.422415;-44.91597;2017.2;0.6;0.23;1090.685714;18906.59;19;0.6;0
-22.422411;-44.915965;2017.2;0;0.68;1090.685714;18907.27;19;0;0
-22.422415;-44.915963;2017.2;0;0.49;1090.685714;18907.76;19;0;0
-22.422411;-44.915947;2017.6;0.4;1.7;1091.085714;18909.46;19;0.4;0
-22.422401;-44.915942;2018;0.4;1.22;1091.485714;18910.68;19;0.4;0
-22.422394;-44.915932;2018.6;0.6;1.29;1092.085714;18911.97;19;0.6;0
-22.42239;-44.915925;2018.6;0;0.85;1092.085714;18912.82;19;0;0
-22.422388;-44.915922;2018.8;0.2;0.38;1092.285714;18913.2;19;0.2;0
-22.422383;-44.915909;2019.8;1;1.45;1093.285714;18914.65;19;1;0
-22.422376;-44.915898;2020.4;0.6;1.37;1093.885714;18916.02;19;0.6;0
-22.422365;-44.915889;2021;0.6;1.53;1094.485714;18917.55;19;0.6;0
-22.422364;-44.915887;2021.2;0.2;0.23;1094.685714;18917.78;19;0.2;0
-22.422357;-44.915854;2022.2;1;3.48;1095.685714;18921.26;19;1;0
-22.422357;-44.915844;2022.6;0.4;1.03;1096.085714;18922.29;19;0.4;0
-22.422374;-44.915835;2023;0.4;2.1;1096.485714;18924.39;19;0.4;0
-22.422381;-44.91583;2023.2;0.2;0.93;1096.685714;18925.32;19;0.2;0
-22.422385;-44.915825;2024.2;1;0.68;1097.685714;18926;19;1;0
-22.422392;-44.915823;2023.2;-1;0.81;1096.685714;18926.81;19;0;-1
-22.422393;-44.915823;2023.2;0;0.11;1096.685714;18926.92;19;0;0
-22.422392;-44.915807;2024.4;1.2;1.65;1097.885714;18928.57;19;1.2;0
-22.422385;-44.915804;2024.6;0.2;0.84;1098.085714;18929.41;19;0.2;0
-22.422364;-44.91578;2025;0.4;3.4;1098.485714;18932.81;19;0.4;0
-22.422359;-44.915779;2025.4;0.4;0.57;1098.885714;18933.38;19;0.4;0
-22.422354;-44.91575;2025.6;0.2;3.03;1099.085714;18936.41;19;0.2;0
-22.422343;-44.91573;2026.4;0.8;2.39;1099.885714;18938.8;19;0.8;0
-22.42234;-44.915726;2026.8;0.4;0.53;1100.285714;18939.33;19;0.4;0
-22.422353;-44.915715;2027.6;0.8;1.84;1101.085714;18941.17;19;0.8;0
-22.422354;-44.915689;2028.8;1.2;2.67;1102.285714;18943.84;19;1.2;0
-22.422356;-44.915681;2029.6;0.8;0.85;1103.085714;18944.69;19;0.8;0
-22.422355;-44.91568;2029.8;0.2;0.15;1103.285714;18944.84;19;0.2;0
-22.422348;-44.915672;2030.8;1;1.13;1104.285714;18945.97;19;1;0
-22.422349;-44.915669;2030.8;0;0.33;1104.285714;18946.3;19;0;0
-22.422354;-44.915652;2031.6;0.8;1.83;1105.085714;18948.13;19;0.8;0
-22.422356;-44.915647;2031.8;0.2;0.56;1105.285714;18948.69;19;0.2;0
-22.422358;-44.915639;2032.8;1;0.85;1106.285714;18949.54;19;1;0
-22.422363;-44.915631;2033.4;0.6;0.99;1106.885714;18950.53;19;0.6;0
-22.422365;-44.915634;2034;0.6;0.38;1107.485714;18950.91;19;0.6;0
-22.422362;-44.915635;2034.6;0.6;0.35;1108.085714;18951.26;19;0.6;0
-22.422346;-44.915627;2034.4;-0.2;1.96;1107.885714;18953.22;19;0;-0.2
-22.422342;-44.915624;2035.2;0.8;0.54;1108.685714;18953.76;19;0.8;0
-22.42235;-44.915622;2035.6;0.4;0.91;1109.085714;18954.67;19;0.4;0
-22.422344;-44.915619;2036.7;1.1;0.73;1110.185714;18955.4;19;1.1;0
-22.422338;-44.91559;2036.8;0.1;3.05;1110.285714;18958.45;19;0.1;0
-22.422341;-44.915582;2037.6;0.8;0.89;1111.085714;18959.34;19;0.8;0
-22.422344;-44.915577;2037.8;0.2;0.61;1111.285714;18959.95;19;0.2;0
-22.422339;-44.915567;2038.4;0.6;1.17;1111.885714;18961.12;19;0.6;0
-22.422338;-44.915566;2038.8;0.4;0.15;1112.285714;18961.27;19;0.4;0
-22.422341;-44.915564;2039.2;0.4;0.39;1112.685714;18961.66;19;0.4;0
-22.422352;-44.915554;2039.8;0.6;1.6;1113.285714;18963.26;19;0.6;0
-22.422353;-44.915536;2040;0.2;1.85;1113.485714;18965.11;19;0.2;0
-22.422349;-44.915527;2040;0;1.03;1113.485714;18966.14;19;0;0
-22.422344;-44.915522;2040.6;0.6;0.76;1114.085714;18966.9;19;0.6;0
-22.422344;-44.915523;2040.8;0.2;0.1;1114.285714;18967;19;0.2;0
-22.42234;-44.915517;2041.2;0.4;0.76;1114.685714;18967.76;19;0.4;0
-22.422339;-44.915516;2041.4;0.2;0.15;1114.885714;18967.91;19;0.2;0
-22.422335;-44.91551;2041.8;0.4;0.76;1115.285714;18968.67;19;0.4;0
-22.422336;-44.915495;2042.8;1;1.55;1116.285714;18970.22;19;1;0
-22.422338;-44.915496;2044;1.2;0.24;1117.485714;18970.46;19;1.2;0
-22.422341;-44.915494;2044;0;0.39;1117.485714;18970.85;19;0;0
-22.422346;-44.915483;2044.4;0.4;1.26;1117.885714;18972.11;19;0.4;0
-22.422347;-44.915474;2044.8;0.4;0.93;1118.285714;18973.04;19;0.4;0
-22.422341;-44.915456;2045;0.2;1.97;1118.485714;18975.01;19;0.2;0
-22.422334;-44.915447;2046;1;1.21;1119.485714;18976.22;19;1;0
-22.422334;-44.915445;2046.4;0.4;0.21;1119.885714;18976.43;19;0.4;0
-22.422323;-44.915445;2048;1.6;1.22;1121.485714;18977.65;19;1.6;0
-22.422323;-44.915443;2048.4;0.4;0.21;1121.885714;18977.86;19;0.4;0
-22.422321;-44.915444;2048.8;0.4;0.24;1122.285714;18978.1;19;0.4;0
-22.42232;-44.915442;2048.6;-0.2;0.23;1122.085714;18978.33;19;0;-0.2
-22.422323;-44.915432;2049.6;1;1.08;1123.085714;18979.41;19;1;0
-22.422322;-44.915428;2050.8;1.2;0.43;1124.285714;18979.84;19;1.2;0
-22.422322;-44.915422;2050;-0.8;0.62;1123.485714;18980.46;19;0;-0.8
-22.422321;-44.91542;2049.8;-0.2;0.23;1123.285714;18980.69;19;0;-0.2
-22.422321;-44.915419;2049.4;-0.4;0.1;1122.885714;18980.79;19;0;-0.4
-22.422323;-44.915416;2049;-0.4;0.38;1122.485714;18981.17;19;0;-0.4
-22.422317;-44.915401;2050;1;1.68;1123.485714;18982.85;19;1;0
-22.422317;-44.915389;2050.2;0.2;1.23;1123.685714;18984.08;20;0.2;0
-22.422319;-44.915387;2050.4;0.2;0.3;1123.885714;18984.38;20;0.2;0
-22.42232;-44.915387;2050.4;0;0.11;1123.885714;18984.49;20;0;0
-22.422319;-44.915385;2050.4;0;0.23;1123.885714;18984.72;20;0;0
-22.422319;-44.915364;2051.6;1.2;2.16;1125.085714;18986.88;20;1.2;0
-22.422308;-44.915353;2052.8;1.2;1.67;1126.285714;18988.55;20;1.2;0
-22.422298;-44.915355;2054;1.2;1.13;1127.485714;18989.68;20;1.2;0
-22.42229;-44.915342;2055;1;1.61;1128.485714;18991.29;20;1;0
-22.422289;-44.915344;2055.2;0.2;0.23;1128.685714;18991.52;20;0.2;0
-22.422282;-44.915346;2056.2;1;0.81;1129.685714;18992.33;20;1;0
-22.42229;-44.91534;2056.8;0.6;1.08;1130.285714;18993.41;20;0.6;0
-22.422288;-44.915336;2056.8;0;0.47;1130.285714;18993.88;20;0;0
-22.422284;-44.91534;2057.4;0.6;0.61;1130.885714;18994.49;20;0.6;0
-22.422282;-44.915341;2057.8;0.4;0.24;1131.285714;18994.73;20;0.4;0
-22.42228;-44.915339;2057.8;0;0.3;1131.285714;18995.03;20;0;0
-22.422276;-44.915335;2058;0.2;0.61;1131.485714;18995.64;20;0.2;0
-22.422267;-44.915336;2058.6;0.6;1.01;1132.085714;18996.65;20;0.6;0
-22.422254;-44.915328;2058.6;0;1.66;1132.085714;18998.31;20;0;0
-22.422251;-44.915321;2059.4;0.8;0.79;1132.885714;18999.1;20;0.8;0
-22.422242;-44.915321;2059.6;0.2;1;1133.085714;19000.1;20;0.2;0
-22.422247;-44.915315;2059.6;0;0.83;1133.085714;19000.93;20;0;0
-22.422246;-44.915312;2060.6;1;0.33;1134.085714;19001.26;20;1;0
-22.422241;-44.915306;2060.6;0;0.83;1134.085714;19002.09;20;0;0
-22.422247;-44.915296;2061.2;0.6;1.23;1134.685714;19003.32;20;0.6;0
-22.422252;-44.915289;2061.6;0.4;0.91;1135.085714;19004.23;20;0.4;0
-22.422255;-44.915286;2061.8;0.2;0.45;1135.285714;19004.68;20;0.2;0
-22.422252;-44.915285;2061.6;-0.2;0.35;1135.085714;19005.03;20;0;-0.2
-22.42225;-44.915278;2062.1;0.5;0.75;1135.585714;19005.78;20;0.5;0
-22.422249;-44.915278;2062.6;0.5;0.11;1136.085714;19005.89;20;0.5;0
-22.42224;-44.91527;2063.2;0.6;1.3;1136.685714;19007.19;20;0.6;0
-22.422234;-44.915275;2063.6;0.4;0.84;1137.085714;19008.03;20;0.4;0
-22.422233;-44.915277;2063.8;0.2;0.23;1137.285714;19008.26;20;0.2;0
-22.422228;-44.915274;2064;0.2;0.64;1137.485714;19008.9;20;0.2;0
-22.422224;-44.915281;2064;0;0.85;1137.485714;19009.75;20;0;0
-22.422219;-44.915279;2064.4;0.4;0.59;1137.885714;19010.34;20;0.4;0
-22.42221;-44.915275;2064.8;0.4;1.08;1138.285714;19011.42;20;0.4;0
-22.422205;-44.915269;2065.2;0.4;0.83;1138.685714;19012.25;20;0.4;0
-22.422196;-44.915263;2065.8;0.6;1.18;1139.285714;19013.43;20;0.6;0
-22.422193;-44.915249;2066.6;0.8;1.48;1140.085714;19014.91;20;0.8;0
-22.422196;-44.915248;2066.8;0.2;0.35;1140.285714;19015.26;20;0.2;0
-22.422189;-44.915243;2066.4;-0.4;0.93;1139.885714;19016.19;20;0;-0.4
-22.422189;-44.915242;2066.6;0.2;0.1;1140.085714;19016.29;20;0.2;0
-22.422181;-44.915229;2067.4;0.8;1.61;1140.885714;19017.9;20;0.8;0
-22.422183;-44.915225;2067.8;0.4;0.47;1141.285714;19018.37;20;0.4;0
-22.422184;-44.915223;2067.2;-0.6;0.23;1140.685714;19018.6;20;0;-0.6
-22.422181;-44.91522;2067.4;0.2;0.45;1140.885714;19019.05;20;0.2;0
-22.42218;-44.915217;2068.2;0.8;0.33;1141.685714;19019.38;20;0.8;0
-22.422171;-44.915206;2068.8;0.6;1.51;1142.285714;19020.89;20;0.6;0
-22.422173;-44.915206;2069.2;0.4;0.22;1142.685714;19021.11;20;0.4;0
-22.422173;-44.915205;2070.2;1;0.1;1143.685714;19021.21;20;1;0
-22.422172;-44.915207;2070.6;0.4;0.23;1144.085714;19021.44;20;0.4;0
-22.422171;-44.915203;2070.8;0.2;0.43;1144.285714;19021.87;20;0.2;0
-22.422167;-44.915192;2071.4;0.6;1.22;1144.885714;19023.09;20;0.6;0
-22.422166;-44.915185;2072.6;1.2;0.73;1146.085714;19023.82;20;1.2;0
-22.422173;-44.915188;2072.4;-0.2;0.84;1145.885714;19024.66;20;0;-0.2
-22.422175;-44.915185;2072.8;0.4;0.38;1146.285714;19025.04;20;0.4;0
-22.422178;-44.91517;2073.6;0.8;1.58;1147.085714;19026.62;20;0.8;0
-22.42218;-44.915167;2074;0.4;0.38;1147.485714;19027;20;0.4;0
-22.422182;-44.915164;2074.2;0.2;0.38;1147.685714;19027.38;20;0.2;0
-22.422179;-44.91516;2074.8;0.6;0.53;1148.285714;19027.91;20;0.6;0
-22.422172;-44.915142;2075.8;1;2.01;1149.285714;19029.92;20;1;0
-22.42217;-44.915141;2075.8;0;0.24;1149.285714;19030.16;20;0;0
-22.422169;-44.915134;2076;0.2;0.73;1149.485714;19030.89;20;0.2;0
-22.422168;-44.915137;2076;0;0.33;1149.485714;19031.22;20;0;0
-22.42217;-44.915131;2076.6;0.6;0.66;1150.085714;19031.88;20;0.6;0
-22.422168;-44.915124;2077;0.4;0.75;1150.485714;19032.63;20;0.4;0
-22.422163;-44.915101;2076.6;-0.4;2.43;1150.085714;19035.06;20;0;-0.4
-22.422163;-44.91508;2078;1.4;2.16;1151.485714;19037.22;20;1.4;0
-22.42217;-44.915072;2078.4;0.4;1.13;1151.885714;19038.35;20;0.4;0
-22.422169;-44.915071;2079;0.6;0.15;1152.485714;19038.5;20;0.6;0
-22.422165;-44.91507;2079.4;0.4;0.46;1152.885714;19038.96;20;0.4;0
-22.422155;-44.915065;2080.2;0.8;1.22;1153.685714;19040.18;20;0.8;0
-22.422153;-44.915058;2080.8;0.6;0.75;1154.285714;19040.93;20;0.6;0
-22.422149;-44.91505;2081.2;0.4;0.93;1154.685714;19041.86;20;0.4;0
-22.422137;-44.915037;2081.8;0.6;1.89;1155.285714;19043.75;20;0.6;0
-22.422137;-44.915034;2082;0.2;0.31;1155.485714;19044.06;20;0.2;0
-22.422137;-44.91503;2082.4;0.4;0.41;1155.885714;19044.47;20;0.4;0
-22.422135;-44.915031;2082.6;0.2;0.24;1156.085714;19044.71;20;0.2;0
-22.42215;-44.915026;2083.4;0.8;1.75;1156.885714;19046.46;20;0.8;0
-22.422154;-44.915027;2083.4;0;0.46;1156.885714;19046.92;20;0;0
-22.42217;-44.91502;2083.4;0;1.92;1156.885714;19048.84;20;0;0
-22.422163;-44.91502;2083.6;0.2;0.78;1157.085714;19049.62;20;0.2;0
-22.422162;-44.915023;2083.6;0;0.33;1157.085714;19049.95;20;0;0
-22.422137;-44.915025;2083;-0.6;2.79;1156.485714;19052.74;20;0;-0.6
-22.422121;-44.915013;2083.6;0.6;2.16;1157.085714;19054.9;20;0.6;0
-22.422129;-44.914989;2084;0.4;2.62;1157.485714;19057.52;20;0.4;0
-22.422135;-44.914972;2084.4;0.4;1.87;1157.885714;19059.39;20;0.4;0
-22.422135;-44.914963;2085.6;1.2;0.93;1159.085714;19060.32;20;1.2;0
-22.422136;-44.914962;2085.6;0;0.15;1159.085714;19060.47;20;0;0
-22.422133;-44.914957;2085.8;0.2;0.61;1159.285714;19061.08;20;0.2;0
-22.422133;-44.914951;2086.6;0.8;0.62;1160.085714;19061.7;20;0.8;0
-22.422135;-44.914954;2087.6;1;0.38;1161.085714;19062.08;20;1;0
-22.422128;-44.914947;2088;0.4;1.06;1161.485714;19063.14;20;0.4;0
-22.422125;-44.914923;2088.2;0.2;2.49;1161.685714;19065.63;20;0.2;0
-22.42212;-44.914916;2088.6;0.4;0.91;1162.085714;19066.54;20;0.4;0
-22.422112;-44.914906;2088.8;0.2;1.36;1162.285714;19067.9;20;0.2;0
-22.422109;-44.914885;2089.8;1;2.18;1163.285714;19070.08;20;1;0
-22.422105;-44.914872;2090;0.2;1.41;1163.485714;19071.49;20;0.2;0
-22.422104;-44.914845;2090.6;0.6;2.78;1164.085714;19074.27;20;0.6;0
-22.422101;-44.914839;2090.8;0.2;0.7;1164.285714;19074.97;20;0.2;0
-22.422095;-44.914828;2092;1.2;1.31;1165.485714;19076.28;20;1.2;0
-22.422095;-44.914824;2093;1;0.41;1166.485714;19076.69;20;1;0
-22.422089;-44.91481;2093.2;0.2;1.59;1166.685714;19078.28;20;0.2;0
-22.422088;-44.914807;2093.4;0.2;0.33;1166.885714;19078.61;20;0.2;0
-22.422088;-44.914793;2094;0.6;1.44;1167.485714;19080.05;20;0.6;0
-22.422084;-44.914788;2094.4;0.4;0.68;1167.885714;19080.73;20;0.4;0
-22.42208;-44.914774;2095.6;1.2;1.51;1169.085714;19082.24;20;1.2;0
-22.422081;-44.914769;2096.6;1;0.53;1170.085714;19082.77;20;1;0
-22.422075;-44.914758;2097.2;0.6;1.31;1170.685714;19084.08;20;0.6;0
-22.422061;-44.914731;2097.4;0.2;3.18;1170.885714;19087.26;20;0.2;0
-22.422058;-44.91472;2097.8;0.4;1.18;1171.285714;19088.44;20;0.4;0
-22.422059;-44.914719;2097.8;0;0.15;1171.285714;19088.59;20;0;0
-22.422061;-44.91472;2098;0.2;0.24;1171.485714;19088.83;20;0.2;0
-22.422062;-44.914721;2098.6;0.6;0.15;1172.085714;19088.98;20;0.6;0
-22.42206;-44.914722;2097.8;-0.8;0.24;1171.285714;19089.22;20;0;-0.8
-22.422059;-44.914723;2097.8;0;0.15;1171.285714;19089.37;20;0;0
-22.422061;-44.914724;2097.6;-0.2;0.24;1171.085714;19089.61;20;0;-0.2
-22.422064;-44.914722;2096.6;-1;0.39;1170.085714;19090;20;0;-1
-22.422067;-44.914716;2096.6;0;0.7;1170.085714;19090.7;20;0;0
-22.422063;-44.914703;2096.4;-0.2;1.41;1169.885714;19092.11;20;0;-0.2
-22.422063;-44.914698;2096.8;0.4;0.51;1170.285714;19092.62;20;0.4;0
-22.422063;-44.914696;2097.6;0.8;0.21;1171.085714;19092.83;20;0.8;0
-22.422064;-44.914695;2097.6;0;0.15;1171.085714;19092.98;20;0;0
-22.422063;-44.914691;2098.8;1.2;0.43;1172.285714;19093.41;20;1.2;0
-22.422062;-44.914685;2099;0.2;0.63;1172.485714;19094.04;20;0.2;0
-22.42206;-44.914685;2099.2;0.2;0.22;1172.685714;19094.26;20;0.2;0
-22.42206;-44.914688;2100;0.8;0.31;1173.485714;19094.57;20;0.8;0
-22.422054;-44.91468;2101.2;1.2;1.06;1174.685714;19095.63;20;1.2;0
-22.422054;-44.914681;2101.4;0.2;0.1;1174.885714;19095.73;20;0.2;0
-22.422053;-44.914668;2102.2;0.8;1.34;1175.685714;19097.07;20;0.8;0
-22.422049;-44.914658;2102.4;0.2;1.12;1175.885714;19098.19;20;0.2;0
-22.422049;-44.914656;2103.2;0.8;0.21;1176.685714;19098.4;20;0.8;0
-22.42204;-44.91465;2103.8;0.6;1.18;1177.285714;19099.58;20;0.6;0
-22.422038;-44.914644;2104.4;0.6;0.66;1177.885714;19100.24;20;0.6;0
-22.422039;-44.914642;2106.2;1.8;0.23;1179.685714;19100.47;20;1.8;0
-22.422034;-44.91462;2105.4;-0.8;2.33;1178.885714;19102.8;20;0;-0.8
-22.422025;-44.914602;2105;-0.4;2.1;1178.485714;19104.9;20;0;-0.4
-22.422013;-44.914591;2104.2;-0.8;1.75;1177.685714;19106.65;20;0;-0.8
-22.421992;-44.914586;2105.2;1;2.39;1178.685714;19109.04;20;1;0
-22.421992;-44.914579;2106.2;1;0.72;1179.685714;19109.76;20;1;0
-22.421996;-44.914579;2107;0.8;0.44;1180.485714;19110.2;20;0.8;0
-22.421995;-44.914578;2107.2;0.2;0.15;1180.685714;19110.35;20;0.2;0
-22.421993;-44.914574;2107.8;0.6;0.47;1181.285714;19110.82;20;0.6;0
-22.421992;-44.914572;2108.4;0.6;0.23;1181.885714;19111.05;20;0.6;0
-22.421992;-44.914565;2109.2;0.8;0.72;1182.685714;19111.77;20;0.8;0
-22.42199;-44.914564;2109.2;0;0.24;1182.685714;19112.01;20;0;0
-22.421988;-44.914557;2108.6;-0.6;0.75;1182.085714;19112.76;20;0;-0.6
-22.421986;-44.914551;2109.4;0.8;0.66;1182.885714;19113.42;20;0.8;0
-22.421987;-44.914544;2110.6;1.2;0.73;1184.085714;19114.15;20;1.2;0
-22.421987;-44.914539;2111.8;1.2;0.51;1185.285714;19114.66;20;1.2;0
-22.421987;-44.914536;2112.4;0.6;0.31;1185.885714;19114.97;20;0.6;0
-22.421987;-44.914532;2112.4;0;0.41;1185.885714;19115.38;20;0;0
-22.421987;-44.914528;2111.4;-1;0.41;1184.885714;19115.79;20;0;-1
-22.421979;-44.914509;2111.6;0.2;2.15;1185.085714;19117.94;20;0.2;0
-22.421987;-44.914502;2111.6;0;1.14;1185.085714;19119.08;20;0;0
-22.421985;-44.914493;2112;0.4;0.95;1185.485714;19120.03;20;0.4;0
-22.421984;-44.914492;2113;1;0.15;1186.485714;19120.18;20;1;0
-22.421991;-44.914487;2114.4;1.4;0.93;1187.885714;19121.11;20;1.4;0
-22.421997;-44.914484;2115.6;1.2;0.73;1189.085714;19121.84;20;1.2;0
-22.421997;-44.914481;2115.8;0.2;0.31;1189.285714;19122.15;20;0.2;0
-22.421998;-44.914477;2115.8;0;0.43;1189.285714;19122.58;20;0;0
-22.422;-44.914468;2116.2;0.4;0.95;1189.685714;19123.53;20;0.4;0
-22.422;-44.914464;2116.6;0.4;0.41;1190.085714;19123.94;20;0.4;0
-22.421996;-44.914464;2117.8;1.2;0.44;1191.285714;19124.38;20;1.2;0
-22.421995;-44.914459;2119;1.2;0.53;1192.485714;19124.91;20;1.2;0
-22.421993;-44.914451;2120.2;1.2;0.85;1193.685714;19125.76;20;1.2;0
-22.421991;-44.914446;2121.4;1.2;0.56;1194.885714;19126.32;20;1.2;0
-22.421987;-44.914433;2121;-0.4;1.41;1194.485714;19127.73;20;0;-0.4
-22.421985;-44.91443;2120.6;-0.4;0.38;1194.085714;19128.11;20;0;-0.4
-22.421983;-44.914426;2120.6;0;0.47;1194.085714;19128.58;20;0;0
-22.421974;-44.914413;2122.6;2;1.67;1196.085714;19130.25;20;2;0
-22.421969;-44.9144;2122.8;0.2;1.45;1196.285714;19131.7;20;0.2;0
-22.42197;-44.914391;2121.8;-1;0.93;1195.285714;19132.63;20;0;-1
-22.421962;-44.914373;2123;1.2;2.05;1196.485714;19134.68;20;1.2;0
-22.421959;-44.914362;2121.6;-1.4;1.18;1195.085714;19135.86;20;0;-1.4
-22.42196;-44.914357;2121.4;-0.2;0.53;1194.885714;19136.39;20;0;-0.2
-22.42196;-44.914355;2121.4;0;0.21;1194.885714;19136.6;20;0;0
-22.421961;-44.914354;2121.4;0;0.15;1194.885714;19136.75;20;0;0
-22.421969;-44.914349;2122.2;0.8;1.03;1195.685714;19137.78;20;0.8;0
-22.421982;-44.914346;2122;-0.2;1.48;1195.485714;19139.26;20;0;-0.2
-22.421986;-44.914347;2121.2;-0.8;0.46;1194.685714;19139.72;20;0;-0.8
-22.421983;-44.914344;2121.8;0.6;0.45;1195.285714;19140.17;20;0.6;0
-22.421982;-44.914345;2121.6;-0.2;0.15;1195.085714;19140.32;20;0;-0.2
-22.421981;-44.914344;2121.6;0;0.15;1195.085714;19140.47;20;0;0
-22.421983;-44.914343;2123.6;2;0.24;1197.085714;19140.71;20;2;0
-22.421983;-44.914349;2123.6;0;0.62;1197.085714;19141.33;20;0;0
-22.421984;-44.914352;2123.6;0;0.33;1197.085714;19141.66;20;0;0
-22.42199;-44.914342;2123.6;0;1.23;1197.085714;19142.89;20;0;0
-22.42199;-44.914336;2123.6;0;0.62;1197.085714;19143.51;20;0;0
-22.421992;-44.914289;2123.6;0;4.84;1197.085714;19148.35;20;0;0
-22.42198;-44.914252;2123.6;0;4.03;1197.085714;19152.38;20;0;0
-22.42197;-44.914241;2123.6;0;1.59;1197.085714;19153.97;20;0;0
-22.421955;-44.914231;2123.6;0;1.96;1197.085714;19155.93;20;0;0
-22.421951;-44.914231;2123.6;0;0.44;1197.085714;19156.37;20;0;0
-22.421941;-44.914222;2123.6;0;1.45;1197.085714;19157.82;20;0;0
-22.421937;-44.914214;2129.8;6.2;0.93;1203.285714;19158.75;20;6.2;0
-22.421933;-44.914204;2127.8;-2;1.12;1201.285714;19159.87;20;0;-2
-22.42193;-44.914197;2129.2;1.4;0.79;1202.685714;19160.66;20;1.4;0
-22.421929;-44.914196;2130.8;1.6;0.15;1204.285714;19160.81;20;1.6;0
-22.421925;-44.914182;2129.6;-1.2;1.51;1203.085714;19162.32;20;0;-1.2
-22.421928;-44.914135;2128.6;-1;4.84;1202.085714;19167.16;20;0;-1
-22.421928;-44.914127;2128.6;0;0.82;1202.085714;19167.98;20;0;0
-22.421928;-44.914118;2128.8;0.2;0.93;1202.285714;19168.91;20;0.2;0
-22.421907;-44.914045;2129.2;0.4;7.86;1202.685714;19176.77;20;0.4;0
-22.421906;-44.914037;2129.2;0;0.83;1202.685714;19177.6;20;0;0
-22.421902;-44.913983;2128.8;-0.4;5.57;1202.285714;19183.17;20;0;-0.4
-22.421901;-44.91398;2128.6;-0.2;0.33;1202.085714;19183.5;20;0;-0.2
-22.421894;-44.913967;2128.4;-0.2;1.55;1201.885714;19185.05;20;0;-0.2
-22.421893;-44.91396;2128.2;-0.2;0.73;1201.685714;19185.78;20;0;-0.2
-22.421882;-44.913951;2128.2;0;1.53;1201.685714;19187.31;20;0;0
-22.421878;-44.91395;2128.2;0;0.46;1201.685714;19187.77;20;0;0
-22.421875;-44.913939;2128.6;0.4;1.18;1202.085714;19188.95;20;0.4;0
-22.421866;-44.913915;2129.8;1.2;2.66;1203.285714;19191.61;20;1.2;0
-22.421845;-44.91389;2130.8;1;3.47;1204.285714;19195.08;20;1;0
-22.421842;-44.913889;2130.8;0;0.35;1204.285714;19195.43;20;0;0
-22.421847;-44.913864;2130;-0.8;2.63;1203.485714;19198.06;20;0;-0.8
-22.421845;-44.913859;2130.2;0.2;0.56;1203.685714;19198.62;20;0.2;0
