;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
1619;-22,388817;-44,936572;1086,0;-1,400000000000091;7,04;159,48571428571438;7081,979999999984;8;0,0;-1,400000000000091
1620;-22,388781;-44,936583;1085,2;-0,7999999999999545;4,16;158,68571428571443;7086,139999999984;8;0,0;-0,7999999999999545
1621;-22,388762;-44,936585;1084,8;-0,40000000000009095;2,12;158,28571428571433;7088,259999999984;8;0,0;-0,40000000000009095
1622;-22,388698;-44,936599;1083,8;-1,0;7,26;157,28571428571433;7095,519999999984;8;0,0;-1,0
1623;-22,388644;-44,936614;1082,8;-1,0;6,2;156,28571428571433;7101,719999999984;8;0,0;-1,0
1624;-22,388616;-44,936631;1082,4;-0,3999999999998636;3,57;155,88571428571447;7105,289999999984;8;0,0;-0,3999999999998636
1625;-22,388545;-44,936641;1081,2;-1,2000000000000455;7,96;154,68571428571443;7113,249999999984;8;0,0;-1,2000000000000455
1626;-22,38852;-44,936646;1080,6;-0,6000000000001364;2,83;154,0857142857143;7116,079999999984;8;0,0;-0,6000000000001364
1627;-22,388492;-44,93666;1080,0;-0,599999999999909;3,43;153,48571428571438;7119,509999999984;8;0,0;-0,599999999999909
1628;-22,388429;-44,936668;1079,0;-1,0;7,05;152,48571428571438;7126,559999999984;8;0,0;-1,0
1629;-22,388351;-44,936694;1078,2;-0,7999999999999545;9,08;151,68571428571443;7135,639999999984;8;0,0;-0,7999999999999545
1630;-22,388327;-44,936703;1077,6;-0,6000000000001364;2,82;151,0857142857143;7138,459999999984;8;0,0;-0,6000000000001364
1631;-22,38827;-44,936712;1076,0;-1,599999999999909;6,41;149,48571428571438;7144,8699999999835;8;0,0;-1,599999999999909
1632;-22,388218;-44,936738;1075,0;-1,0;6,37;148,48571428571438;7151,239999999983;8;0,0;-1,0
1633;-22,388201;-44,936749;1074,6;-0,40000000000009095;2,2;148,0857142857143;7153,439999999983;8;0,0;-0,40000000000009095
1634;-22,388138;-44,936776;1073,6;-1,0;7,54;147,0857142857143;7160,979999999983;8;0,0;-1,0
1635;-22,38808;-44,936793;1072,0;-1,599999999999909;6,68;145,48571428571438;7167,6599999999835;8;0,0;-1,599999999999909
1636;-22,388036;-44,936804;1070,6;-1,400000000000091;5,02;144,0857142857143;7172,679999999984;8;0,0;-1,400000000000091
1637;-22,387993;-44,936814;1069,4;-1,199999999999818;4,89;142,88571428571447;7177,569999999984;8;0,0;-1,199999999999818
1638;-22,387944;-44,93683;1068,0;-1,400000000000091;5,69;141,48571428571438;7183,259999999984;8;0,0;-1,400000000000091
1639;-22,387909;-44,93684;1066,8;-1,2000000000000455;4,03;140,28571428571433;7187,289999999984;8;0,0;-1,2000000000000455
